student_id,age,country,prior_programming_experience,weeks_in_course,hours_spent_learning_per_week,practice_problems_solved,projects_completed,tutorial_videos_watched,uses_kaggle,participates_in_discussion_forums,debugging_sessions_per_week,self_reported_confidence_python,final_exam_score,passed_exam,decision
312,17,Germany,Intermediate,4,9.6,73,1,50,1,0,6,5,58.7,0,Failed
313,41,Other,Intermediate,14,5.5,63,1,50,0,1,7,4,54.3,0,Failed
314,32,Germany,Beginner,15,7.9,64,1,48,0,0,3,2,28.0,0,Failed
315,48,UK,Beginner,11,9.9,53,3,43,0,0,4,7,36.5,0,Failed
316,24,Indonesia,No prior experience,5,10.5,60,1,33,0,1,5,3,21.0,0,Failed
317,54,Nigeria,Beginner,5,6.8,58,4,47,1,0,6,1,56.0,0,Failed
318,44,UK,Beginner,8,6.3,60,3,38,1,0,6,1,47.7,0,Failed
319,41,Germany,No prior experience,9,7.6,81,4,40,0,1,5,9,55.3,0,Failed
320,50,UK,No prior experience,2,3.6,67,2,30,0,1,4,3,21.4,0,Failed
321,40,USA,No prior experience,11,6.4,61,1,35,1,0,7,7,44.5,0,Failed
322,39,Indonesia,Advanced,7,9.2,56,1,45,0,1,6,9,81.6,1,Passed
323,28,Pakistan,No prior experience,1,8.9,50,2,45,1,1,4,7,30.0,0,Failed
324,22,India,No prior experience,1,6.2,62,2,40,0,0,5,8,34.3,0,Failed
325,51,Germany,Beginner,4,7.7,56,2,48,0,1,7,6,52.3,0,Failed
326,35,Indonesia,Beginner,10,4.5,52,4,48,0,1,3,3,34.3,0,Failed
327,16,Pakistan,No prior experience,7,9.1,85,1,44,0,1,4,1,32.3,0,Failed
328,23,Pakistan,Advanced,2,6.8,52,2,47,0,0,3,10,60.9,1,Passed
329,31,Brazil,Intermediate,11,6.2,66,1,41,1,0,6,8,56.1,0,Failed
330,29,UK,Beginner,2,5.9,79,1,43,0,0,8,6,42.3,0,Failed
331,27,Pakistan,Beginner,1,6.8,58,3,55,0,0,2,2,48.7,0,Failed
332,38,USA,No prior experience,10,5.7,64,1,49,0,0,8,10,40.4,0,Failed
333,30,Indonesia,No prior experience,2,9.0,64,4,32,1,0,1,8,37.4,0,Failed
334,43,Bangladesh,Intermediate,13,5.8,65,2,40,1,0,7,4,69.9,1,Passed
335,49,Bangladesh,No prior experience,15,11.8,55,0,43,1,0,9,10,46.7,0,Failed
336,17,Germany,No prior experience,7,11.4,67,5,48,0,0,8,9,49.1,0,Failed
337,47,Other,Beginner,9,4.3,61,3,41,1,0,3,9,40.3,0,Failed
338,38,UK,No prior experience,6,7.2,68,2,39,1,0,3,9,27.1,0,Failed
339,37,Other,Advanced,10,5.0,68,0,32,0,1,5,4,47.2,0,Failed
340,40,Pakistan,No prior experience,2,6.0,52,0,43,0,0,8,6,31.9,0,Failed
341,37,Indonesia,Intermediate,12,13.0,55,4,36,1,1,6,4,75.0,1,Passed
342,37,Germany,Beginner,15,6.1,57,1,35,0,1,5,10,46.2,0,Failed
343,21,Nigeria,Intermediate,10,8.1,64,1,48,0,1,14,10,84.9,1,Passed
344,30,Pakistan,No prior experience,15,8.6,63,1,35,0,1,5,5,21.0,0,Failed
345,52,UK,Beginner,10,4.0,64,4,31,0,0,2,7,47.1,0,Failed
346,48,Bangladesh,Intermediate,13,4.4,64,1,37,0,0,8,7,57.4,0,Failed
347,23,Brazil,Beginner,9,3.4,64,6,35,1,0,4,10,54.2,0,Failed
348,20,Indonesia,Beginner,7,4.3,58,3,36,1,0,4,6,48.8,0,Failed
349,54,India,Beginner,11,0.0,65,0,47,0,0,4,10,29.5,0,Failed
350,19,Other,Intermediate,1,8.6,56,1,36,0,1,6,4,39.9,0,Failed
351,21,Germany,Beginner,12,13.2,64,3,40,1,0,3,5,68.0,1,Passed
352,47,Other,Advanced,9,7.4,56,2,38,1,1,6,5,69.8,1,Passed
353,45,Indonesia,No prior experience,2,2.8,61,2,38,0,1,3,9,26.1,0,Failed
354,50,Other,Beginner,4,5.1,60,2,38,1,1,6,6,46.8,0,Failed
355,31,Indonesia,Intermediate,9,5.6,64,1,47,1,0,3,4,59.5,0,Failed
356,28,Other,Beginner,4,3.9,50,1,34,0,1,6,6,31.2,0,Failed
357,45,USA,Intermediate,3,9.6,63,2,46,0,0,4,7,55.4,0,Failed
358,34,Nigeria,Advanced,1,9.4,58,1,38,0,0,7,7,56.5,0,Failed
359,32,Pakistan,Beginner,7,3.5,66,2,42,1,1,5,10,42.6,0,Failed
360,34,Pakistan,No prior experience,15,9.2,71,2,28,0,0,10,3,26.0,0,Failed
361,43,UK,No prior experience,6,11.6,70,2,35,0,0,7,6,36.5,0,Failed
362,41,India,Intermediate,10,12.7,49,2,39,0,1,2,7,62.9,1,Passed
363,52,India,Intermediate,4,15.6,65,3,43,1,0,5,1,78.5,1,Passed
364,41,UK,No prior experience,6,4.3,60,1,33,0,1,6,4,9.5,0,Failed
365,38,Brazil,No prior experience,6,15.5,55,6,37,1,1,4,7,60.4,1,Passed
366,24,Pakistan,No prior experience,13,5.9,51,2,35,1,0,5,10,31.2,0,Failed
367,27,Brazil,Intermediate,4,5.2,67,1,43,1,1,6,1,45.2,0,Failed
368,16,Indonesia,No prior experience,14,8.0,64,0,29,1,1,8,8,38.7,0,Failed
369,16,Indonesia,Beginner,13,5.3,56,2,39,0,0,7,6,40.9,0,Failed
370,49,Bangladesh,Beginner,6,8.2,46,1,39,1,0,4,6,42.5,0,Failed
371,47,Other,Intermediate,10,3.0,48,1,41,1,1,6,3,39.6,0,Failed
372,40,India,Beginner,11,6.3,70,1,40,1,1,4,6,32.7,0,Failed
373,16,Bangladesh,Beginner,8,10.9,61,1,37,1,1,5,4,35.4,0,Failed
374,31,Nigeria,No prior experience,13,6.8,59,2,40,1,0,10,9,21.8,0,Failed
375,54,UK,Beginner,3,7.4,55,0,34,0,0,3,4,18.3,0,Failed
376,20,UK,Intermediate,4,8.4,58,1,46,0,1,3,6,50.8,0,Failed
377,37,Indonesia,Advanced,10,10.5,60,3,38,0,0,6,6,78.0,1,Passed
378,44,Pakistan,No prior experience,13,2.0,48,1,47,0,1,4,1,0.0,0,Failed
379,18,Brazil,No prior experience,12,8.8,51,2,44,1,1,6,4,25.7,0,Failed
380,27,India,No prior experience,14,6.2,65,1,38,0,0,6,9,25.0,0,Failed
381,41,Bangladesh,Beginner,15,7.5,59,0,34,0,1,8,10,40.7,0,Failed
382,31,Brazil,Intermediate,1,10.2,66,3,45,1,0,7,6,67.0,1,Passed
383,52,Bangladesh,No prior experience,4,3.4,68,1,47,1,1,3,4,8.3,0,Failed
384,37,Other,Beginner,11,4.0,59,7,48,1,0,5,7,60.4,1,Passed
385,44,Nigeria,No prior experience,10,1.2,74,3,39,1,0,3,10,24.9,0,Failed
386,29,Nigeria,No prior experience,10,5.4,55,0,34,0,1,7,7,29.6,0,Failed
387,43,Brazil,Beginner,12,11.0,57,3,39,1,1,3,5,64.9,1,Passed
388,20,Brazil,No prior experience,14,6.6,47,3,31,0,0,4,4,16.0,0,Failed
389,45,Brazil,Beginner,9,3.0,54,3,37,1,0,6,4,30.4,0,Failed
390,20,Bangladesh,Intermediate,8,5.5,59,0,34,0,0,6,7,57.6,0,Failed
391,27,Other,Beginner,11,2.5,60,0,43,1,0,8,6,18.3,0,Failed
392,31,USA,No prior experience,4,3.6,60,1,41,1,1,7,4,20.4,0,Failed
393,41,Brazil,Advanced,12,8.2,48,2,42,0,0,4,3,69.0,1,Passed
394,41,Pakistan,Beginner,7,3.5,53,1,47,1,1,4,2,19.7,0,Failed
395,36,India,Intermediate,10,10.3,75,7,42,1,1,4,4,74.4,1,Passed
396,54,India,No prior experience,3,6.8,60,1,52,1,1,6,7,28.0,0,Failed
397,51,Bangladesh,No prior experience,9,7.3,69,0,48,0,1,7,2,18.5,0,Failed
398,48,Brazil,No prior experience,10,6.2,66,2,34,0,0,8,9,36.1,0,Failed
399,45,Indonesia,No prior experience,4,9.3,48,3,42,0,0,3,9,38.8,0,Failed
400,52,UK,Beginner,2,9.3,59,3,36,0,1,4,6,55.3,0,Failed
401,38,USA,Advanced,10,8.0,51,2,26,0,1,1,9,44.9,0,Failed
402,25,Pakistan,Beginner,5,8.7,58,2,43,1,0,5,1,40.5,0,Failed
403,20,Other,No prior experience,2,6.4,59,1,46,0,1,5,6,19.4,0,Failed
404,51,Indonesia,Beginner,14,8.6,65,1,49,1,1,5,3,54.3,0,Failed
405,49,Nigeria,No prior experience,10,6.0,77,2,31,0,1,1,6,35.2,0,Failed
406,46,Indonesia,Beginner,6,7.0,72,1,47,0,1,7,5,52.0,0,Failed
407,25,Bangladesh,Beginner,11,6.2,60,1,44,0,1,3,5,43.9,0,Failed
408,34,USA,Intermediate,10,5.6,51,3,31,1,1,6,1,49.7,0,Failed
409,47,Germany,Advanced,1,4.9,52,2,34,1,0,4,5,52.9,0,Failed
410,16,Germany,No prior experience,14,8.4,52,2,50,0,1,3,6,29.6,0,Failed
411,20,Brazil,Beginner,6,10.9,67,1,34,0,0,9,1,49.6,0,Failed
412,19,Brazil,Advanced,4,10.5,71,2,25,0,0,4,10,76.2,1,Passed
413,31,Bangladesh,Intermediate,3,3.2,64,3,42,1,1,8,7,60.7,1,Passed
414,39,Other,Beginner,2,10.9,59,1,43,1,1,6,1,42.9,0,Failed
415,31,Brazil,Advanced,7,6.0,46,3,29,1,1,2,7,62.9,1,Passed
416,17,UK,No prior experience,9,8.8,67,3,43,0,0,9,9,56.6,0,Failed
417,43,USA,Advanced,12,4.3,66,2,39,0,0,4,7,56.3,0,Failed
418,47,Bangladesh,No prior experience,3,7.4,53,3,37,0,0,6,10,29.6,0,Failed
419,42,India,Beginner,6,7.9,67,6,52,0,0,8,5,70.5,1,Passed
420,35,Nigeria,Intermediate,9,2.5,68,3,41,0,1,9,3,49.5,0,Failed
421,39,Bangladesh,No prior experience,2,8.8,60,1,32,0,0,5,7,24.1,0,Failed
422,27,Bangladesh,Beginner,7,11.0,51,2,44,0,0,7,6,46.4,0,Failed
423,50,Germany,No prior experience,5,6.5,47,2,34,0,0,6,8,24.2,0,Failed
424,48,Pakistan,Advanced,5,11.1,59,2,38,0,1,5,8,71.5,1,Passed
425,48,Other,Intermediate,11,6.4,50,3,41,0,0,6,10,74.0,1,Passed
426,52,Pakistan,Intermediate,7,9.5,53,2,37,1,1,6,6,71.2,1,Passed
427,27,UK,Beginner,9,0.3,53,5,39,1,0,6,7,33.8,0,Failed
428,18,India,Intermediate,4,14.3,63,2,33,0,0,6,3,60.0,1,Passed
429,16,Germany,Beginner,9,11.5,67,0,45,1,1,5,4,44.7,0,Failed
430,48,India,Beginner,15,6.1,50,0,39,1,0,6,7,15.7,0,Failed
431,25,UK,Intermediate,14,1.1,70,1,44,0,1,3,6,35.6,0,Failed
432,44,Pakistan,Beginner,13,7.9,51,3,33,0,1,2,3,44.0,0,Failed
433,28,Bangladesh,No prior experience,11,2.7,63,1,39,1,1,11,10,30.0,0,Failed
434,27,Brazil,No prior experience,10,8.3,58,1,45,1,1,8,7,45.8,0,Failed
435,46,Brazil,No prior experience,9,8.2,55,2,45,0,1,8,3,32.4,0,Failed
436,17,Indonesia,Intermediate,13,4.2,50,1,38,0,1,1,10,57.9,0,Failed
437,50,Nigeria,Beginner,4,10.4,49,2,45,1,0,7,8,60.1,1,Passed
438,38,Other,Intermediate,3,9.4,57,3,29,0,0,6,7,62.3,1,Passed
439,32,UK,Beginner,2,9.9,56,5,42,1,1,3,4,52.4,0,Failed
440,41,Nigeria,No prior experience,9,7.0,51,3,36,0,1,9,1,16.7,0,Failed
441,23,Other,No prior experience,12,2.8,52,1,34,1,0,7,6,19.0,0,Failed
442,44,Nigeria,Intermediate,2,9.9,50,3,40,0,0,5,5,67.0,1,Passed
443,41,Pakistan,Beginner,6,6.2,54,0,41,0,0,4,9,36.3,0,Failed
444,25,Other,Advanced,5,2.8,48,5,32,1,1,6,10,79.2,1,Passed
445,41,Pakistan,Beginner,14,11.1,70,3,29,0,0,6,6,63.2,1,Passed
446,49,Bangladesh,Beginner,5,13.3,64,1,44,0,1,1,1,40.8,0,Failed
447,22,Germany,Beginner,4,6.9,46,3,40,1,1,7,3,47.6,0,Failed
448,19,Pakistan,Advanced,6,13.5,70,0,36,0,1,4,2,70.3,1,Passed
449,26,Brazil,Intermediate,5,7.3,66,4,42,0,0,4,3,50.2,0,Failed
450,44,Nigeria,No prior experience,11,5.9,74,2,45,0,1,6,1,26.2,0,Failed
451,51,Indonesia,Beginner,4,5.1,69,0,35,1,1,2,2,31.4,0,Failed
452,40,USA,Beginner,13,11.9,55,0,57,1,0,5,8,54.1,0,Failed
453,36,Other,Intermediate,9,4.7,75,1,34,1,0,2,3,46.1,0,Failed
454,51,UK,No prior experience,13,9.2,55,1,43,0,1,5,9,41.2,0,Failed
455,25,Indonesia,Intermediate,6,5.3,68,1,52,0,1,5,4,65.9,1,Passed
456,52,Brazil,Advanced,11,5.6,68,0,49,0,0,1,2,47.5,0,Failed
457,24,Pakistan,No prior experience,10,10.1,57,2,47,1,0,7,7,53.5,0,Failed
458,39,Germany,Intermediate,10,5.9,47,3,41,1,0,3,9,45.1,0,Failed
459,50,Bangladesh,No prior experience,13,5.8,60,2,45,1,1,4,5,30.1,0,Failed
460,50,USA,No prior experience,10,10.4,74,1,33,1,1,2,1,16.3,0,Failed
461,51,India,No prior experience,13,11.8,67,3,38,0,0,5,9,45.6,0,Failed
462,33,Indonesia,No prior experience,3,8.9,45,1,39,0,0,4,9,41.7,0,Failed
463,54,Germany,Intermediate,10,5.0,61,5,36,1,1,6,7,75.9,1,Passed
464,47,India,No prior experience,6,5.5,68,2,56,0,1,2,1,21.7,0,Failed
465,39,USA,No prior experience,14,7.2,61,2,42,0,1,2,4,35.1,0,Failed
466,38,UK,No prior experience,1,8.0,62,4,45,1,1,7,1,40.0,0,Failed
467,47,UK,No prior experience,5,4.0,63,1,44,0,0,2,3,8.7,0,Failed
468,52,Nigeria,No prior experience,10,9.2,66,0,41,0,1,7,7,18.0,0,Failed
469,27,USA,Beginner,6,7.3,83,3,30,0,0,2,1,45.6,0,Failed
470,28,USA,No prior experience,15,1.9,78,1,46,1,1,7,8,21.1,0,Failed
471,38,India,Intermediate,11,4.2,64,1,38,0,1,7,10,54.8,0,Failed
472,40,Germany,Intermediate,8,5.5,57,4,52,1,1,6,4,61.0,1,Passed
473,50,Other,No prior experience,11,6.8,65,2,45,0,1,7,4,27.1,0,Failed
474,45,India,Intermediate,15,12.7,61,1,46,1,0,7,1,60.9,1,Passed
475,32,Bangladesh,No prior experience,15,7.7,73,3,32,0,0,4,5,48.9,0,Failed
476,35,UK,No prior experience,9,4.5,65,1,35,1,0,4,8,26.5,0,Failed
477,40,UK,No prior experience,11,7.7,64,3,46,0,1,2,8,38.6,0,Failed
478,37,Nigeria,No prior experience,3,5.9,56,4,41,1,1,3,7,36.9,0,Failed
479,28,Bangladesh,Beginner,2,8.0,56,4,36,1,1,4,7,57.6,0,Failed
480,34,UK,Intermediate,13,8.7,71,1,40,0,1,5,8,70.3,1,Passed
481,51,India,No prior experience,4,10.6,61,4,46,0,0,3,8,20.5,0,Failed
482,27,Bangladesh,Intermediate,8,6.9,71,0,28,0,0,4,1,35.6,0,Failed
483,34,India,No prior experience,11,11.9,59,0,47,1,0,2,2,6.1,0,Failed
484,27,Other,Intermediate,8,9.7,57,0,39,0,1,6,10,55.9,0,Failed
485,24,Other,No prior experience,3,4.9,52,1,50,0,1,4,8,23.8,0,Failed
486,22,UK,No prior experience,4,13.6,66,4,34,1,0,3,1,52.9,0,Failed
487,43,UK,No prior experience,3,8.0,54,1,42,1,1,7,9,42.4,0,Failed
488,29,Germany,No prior experience,10,4.5,56,2,42,0,0,5,9,38.0,0,Failed
489,46,Other,Beginner,2,12.0,62,1,49,0,0,9,10,57.2,0,Failed
490,34,Indonesia,Intermediate,4,13.2,57,5,40,0,1,7,2,68.2,1,Passed
491,31,Indonesia,No prior experience,6,6.9,54,1,42,0,0,3,6,16.4,0,Failed
492,20,Nigeria,Intermediate,11,5.5,47,1,48,0,1,4,4,46.8,0,Failed
493,50,Other,Beginner,14,6.5,46,2,44,1,0,8,10,60.8,1,Passed
494,27,India,Intermediate,11,9.1,53,2,31,0,0,7,7,61.8,1,Passed
495,40,India,No prior experience,5,10.8,70,2,41,0,1,5,2,30.8,0,Failed
496,36,Brazil,Beginner,3,8.7,53,2,49,0,1,3,10,41.6,0,Failed
497,51,Bangladesh,Advanced,2,7.3,65,1,29,1,1,6,1,55.6,0,Failed
498,38,Pakistan,Beginner,9,11.5,66,2,43,0,0,2,9,62.5,1,Passed
499,31,Indonesia,Beginner,15,6.1,56,4,43,1,0,11,9,50.3,0,Failed
500,54,UK,No prior experience,1,10.1,43,4,34,0,0,4,9,58.3,0,Failed
501,54,Nigeria,No prior experience,9,6.1,71,4,30,0,0,7,5,35.0,0,Failed
502,29,Pakistan,Beginner,1,8.3,75,4,30,1,1,7,3,66.2,1,Passed
503,46,USA,Intermediate,15,6.7,75,1,38,0,0,6,6,45.1,0,Failed
504,20,Nigeria,No prior experience,14,6.8,48,6,36,1,0,7,10,48.4,0,Failed
505,50,USA,Beginner,7,5.9,58,4,38,1,1,4,1,54.3,0,Failed
506,38,Other,Beginner,6,11.0,60,2,44,0,1,2,10,48.8,0,Failed
507,44,USA,Beginner,7,4.8,79,1,54,1,0,8,8,53.3,0,Failed
508,26,USA,Beginner,15,4.8,70,1,53,1,0,5,10,40.6,0,Failed
509,33,Germany,Intermediate,3,13.4,60,2,43,1,0,5,4,59.8,0,Failed
510,27,Germany,No prior experience,14,9.9,58,4,32,0,0,3,2,32.7,0,Failed
511,24,Germany,Intermediate,3,0.0,68,2,35,0,0,4,4,31.3,0,Failed
512,25,Other,No prior experience,13,5.3,44,1,36,0,1,2,1,9.6,0,Failed
513,32,Pakistan,No prior experience,11,1.6,67,4,35,1,0,7,10,36.0,0,Failed
514,53,Nigeria,No prior experience,1,4.1,62,1,39,0,0,6,10,20.1,0,Failed
515,22,Nigeria,No prior experience,4,0.0,70,3,46,0,0,1,8,20.4,0,Failed
516,28,UK,No prior experience,12,6.6,56,6,56,0,1,4,6,58.7,0,Failed
517,24,Germany,No prior experience,2,3.6,52,0,52,1,1,6,1,1.5,0,Failed
518,42,Other,Intermediate,10,7.2,58,3,37,0,1,7,1,44.1,0,Failed
519,17,UK,No prior experience,8,2.1,60,3,33,0,0,6,2,7.5,0,Failed
520,20,Bangladesh,Intermediate,3,7.2,61,2,45,1,1,4,7,53.3,0,Failed
521,44,UK,No prior experience,7,5.8,55,0,53,0,0,4,2,2.6,0,Failed
522,52,Pakistan,Advanced,7,11.5,66,4,28,0,0,10,3,69.9,1,Passed
523,53,Indonesia,Intermediate,12,11.2,54,6,45,0,1,5,9,92.8,1,Passed
524,34,USA,No prior experience,9,9.4,60,3,33,0,1,8,1,34.1,0,Failed
525,23,Germany,Intermediate,6,6.0,64,3,41,0,1,8,9,66.1,1,Passed
526,16,Indonesia,Beginner,1,13.0,65,1,42,0,1,3,6,72.5,1,Passed
527,37,UK,Intermediate,8,2.3,59,1,40,0,0,6,9,49.9,0,Failed
528,32,Other,Beginner,1,2.8,59,2,35,1,0,7,10,72.2,1,Passed
529,22,USA,Beginner,3,6.7,67,2,54,0,0,6,8,59.9,0,Failed
530,40,Nigeria,Intermediate,11,13.8,61,2,41,0,0,5,7,60.6,1,Passed
531,19,India,Beginner,5,6.4,56,2,39,0,1,6,10,38.9,0,Failed
532,51,USA,No prior experience,8,6.5,50,2,47,0,1,2,7,22.9,0,Failed
533,21,Pakistan,Intermediate,9,2.7,60,4,43,1,1,4,6,54.9,0,Failed
534,46,Pakistan,Beginner,15,9.8,59,2,34,0,1,4,8,62.5,1,Passed
535,34,UK,Beginner,7,9.9,67,0,44,0,1,2,9,44.4,0,Failed
536,54,Bangladesh,No prior experience,9,9.4,62,2,46,1,0,3,8,38.6,0,Failed
537,42,Pakistan,Beginner,11,5.1,68,2,44,1,0,5,9,39.8,0,Failed
538,25,Pakistan,Advanced,3,4.9,60,3,35,1,1,5,5,71.5,1,Passed
539,41,Other,No prior experience,13,3.1,58,2,34,1,1,5,3,27.5,0,Failed
540,34,UK,Beginner,5,7.3,51,3,40,0,0,8,4,49.8,0,Failed
541,54,USA,Beginner,10,3.8,47,2,29,1,1,3,4,32.0,0,Failed
542,18,Bangladesh,Intermediate,8,3.5,66,4,47,1,1,3,9,74.2,1,Passed
543,28,Indonesia,Beginner,12,5.7,67,1,24,0,1,5,9,47.2,0,Failed
544,43,India,No prior experience,1,5.5,60,1,39,1,0,1,1,18.7,0,Failed
545,35,Germany,Advanced,8,5.4,57,1,40,0,1,5,5,49.4,0,Failed
546,43,Nigeria,Beginner,7,8.4,64,1,39,1,0,5,2,36.0,0,Failed
547,23,Pakistan,No prior experience,1,7.2,61,2,55,0,1,3,5,34.8,0,Failed
548,54,UK,No prior experience,13,6.1,54,3,45,0,0,4,5,23.5,0,Failed
549,16,Germany,Beginner,13,7.5,67,7,38,0,0,5,3,77.7,1,Passed
550,18,Nigeria,No prior experience,10,4.0,71,3,34,0,1,4,4,30.1,0,Failed
551,28,Nigeria,No prior experience,12,7.3,57,2,33,0,0,8,7,35.8,0,Failed
552,43,Indonesia,Intermediate,10,7.5,59,2,37,0,1,3,10,70.2,1,Passed
553,40,Indonesia,No prior experience,15,2.5,56,2,39,1,1,5,4,21.3,0,Failed
554,48,Indonesia,Intermediate,12,10.0,64,1,32,1,1,7,3,61.2,1,Passed
555,53,Brazil,No prior experience,6,4.4,71,1,49,0,0,8,10,27.1,0,Failed
556,21,Brazil,Intermediate,1,7.3,52,3,33,1,0,5,4,52.4,0,Failed
557,47,Nigeria,Intermediate,2,10.5,62,3,33,0,0,1,2,55.6,0,Failed
558,36,Indonesia,No prior experience,5,9.8,55,3,42,1,0,4,1,22.3,0,Failed
559,31,Other,Beginner,2,7.1,65,2,36,0,1,3,5,55.6,0,Failed
560,36,Pakistan,No prior experience,14,5.9,61,4,33,1,0,4,9,32.1,0,Failed
561,26,Germany,Intermediate,10,9.8,66,2,40,1,0,4,9,60.1,1,Passed
562,52,Germany,Intermediate,1,9.0,67,2,33,0,0,1,1,48.0,0,Failed
563,51,Brazil,Beginner,6,5.1,71,2,39,0,0,3,1,35.2,0,Failed
564,50,Nigeria,Beginner,8,4.6,68,1,44,1,1,10,8,41.9,0,Failed
565,34,UK,No prior experience,8,0.8,53,2,33,1,1,2,7,12.9,0,Failed
566,35,USA,Intermediate,13,7.5,57,0,52,0,1,4,7,47.8,0,Failed
567,33,USA,Beginner,13,6.8,59,3,42,0,0,5,9,51.6,0,Failed
568,29,Brazil,No prior experience,8,10.4,64,3,44,1,1,8,5,51.9,0,Failed
569,30,UK,Beginner,11,8.1,69,3,32,1,1,4,8,52.4,0,Failed
570,46,Brazil,No prior experience,6,11.0,56,3,44,0,1,2,7,38.7,0,Failed
571,16,USA,Intermediate,11,4.9,50,1,43,1,1,2,2,41.7,0,Failed
572,18,UK,No prior experience,3,10.4,50,1,34,0,0,5,2,30.5,0,Failed
573,31,Indonesia,Beginner,1,5.4,63,2,33,1,0,4,4,45.2,0,Failed
574,38,Nigeria,No prior experience,2,9.3,60,2,40,1,1,4,1,32.1,0,Failed
575,26,Germany,No prior experience,5,2.6,49,0,40,0,1,7,10,1.3,0,Failed
576,27,Other,Beginner,13,7.7,51,0,54,0,0,5,5,25.9,0,Failed
577,25,Bangladesh,Advanced,10,1.0,52,0,56,1,0,3,5,35.5,0,Failed
578,47,Nigeria,Intermediate,5,6.2,58,2,47,0,1,2,1,52.0,0,Failed
579,31,Indonesia,No prior experience,10,8.3,60,1,35,1,1,4,5,20.4,0,Failed
580,23,USA,No prior experience,14,5.4,65,3,44,1,1,5,4,20.4,0,Failed
581,53,Indonesia,Intermediate,1,3.8,67,1,45,0,1,4,10,56.6,0,Failed
582,27,Brazil,Beginner,1,9.5,56,2,50,1,0,3,5,51.5,0,Failed
583,39,UK,No prior experience,15,6.7,78,3,41,0,0,5,4,27.8,0,Failed
584,43,Germany,Intermediate,9,5.5,68,1,35,1,1,4,9,53.9,0,Failed
585,23,Pakistan,Intermediate,2,7.1,68,4,40,1,1,7,9,89.0,1,Passed
586,43,Brazil,Advanced,7,14.9,52,1,49,1,0,8,3,63.8,1,Passed
587,51,Nigeria,Advanced,10,10.5,50,2,45,0,0,5,3,55.5,0,Failed
588,41,Brazil,Intermediate,4,10.5,53,1,40,0,1,3,3,55.5,0,Failed
589,23,Nigeria,No prior experience,7,8.3,61,4,42,0,0,7,7,44.2,0,Failed
590,43,Pakistan,No prior experience,8,7.5,73,4,33,0,1,8,1,36.0,0,Failed
591,43,India,Beginner,5,0.0,61,0,28,0,1,7,4,5.9,0,Failed
592,52,Germany,Beginner,13,5.0,54,3,43,1,1,6,9,44.2,0,Failed
593,51,Other,Beginner,12,5.6,58,1,37,0,1,6,8,38.1,0,Failed
594,42,Other,Beginner,12,1.4,61,2,41,0,0,1,3,38.3,0,Failed
595,32,Bangladesh,Beginner,1,3.5,61,0,43,0,1,3,8,27.1,0,Failed
596,24,Indonesia,Beginner,4,1.1,52,2,42,0,0,3,6,14.7,0,Failed
597,48,India,No prior experience,10,6.9,63,3,40,1,1,4,10,40.7,0,Failed
598,35,Other,No prior experience,3,9.5,57,0,50,0,1,2,3,14.7,0,Failed
599,28,Brazil,Beginner,10,10.3,73,4,41,0,0,10,9,75.0,1,Passed
600,43,Indonesia,Intermediate,15,8.2,62,0,30,0,0,4,10,32.5,0,Failed
601,44,India,No prior experience,12,4.1,74,6,42,0,0,4,7,38.9,0,Failed
602,28,UK,Beginner,5,1.2,83,4,43,0,1,7,8,63.9,1,Passed
603,50,UK,Intermediate,10,1.7,51,7,38,1,0,3,10,74.2,1,Passed
604,21,Indonesia,Beginner,13,3.2,61,0,43,1,1,4,2,24.6,0,Failed
605,33,Nigeria,No prior experience,10,4.3,70,2,46,0,1,5,3,18.7,0,Failed
606,20,Nigeria,Beginner,13,6.5,71,0,47,0,1,7,7,47.5,0,Failed
607,40,Brazil,No prior experience,6,4.0,68,1,42,1,1,6,2,24.3,0,Failed
608,17,India,Advanced,2,8.0,49,2,50,0,0,4,6,54.2,0,Failed
609,25,India,No prior experience,7,6.3,59,2,34,0,1,4,7,37.8,0,Failed
610,45,Indonesia,Beginner,13,7.0,54,2,32,0,0,6,6,58.5,0,Failed
611,20,USA,No prior experience,3,10.4,61,1,42,1,0,2,5,27.7,0,Failed
612,48,UK,Beginner,15,3.5,59,4,41,1,0,3,9,41.8,0,Failed
613,16,India,Beginner,1,8.3,60,2,44,0,1,6,3,49.9,0,Failed
614,33,Indonesia,No prior experience,10,7.0,65,3,42,0,0,2,5,37.9,0,Failed
615,47,Pakistan,Beginner,3,6.0,62,2,40,1,1,4,5,41.4,0,Failed
616,26,Bangladesh,No prior experience,9,9.7,74,3,45,1,0,4,8,38.8,0,Failed
617,36,Pakistan,No prior experience,10,9.6,52,1,44,1,1,6,8,40.4,0,Failed
618,41,Germany,Beginner,11,4.2,59,2,38,1,1,5,1,9.3,0,Failed
619,40,Brazil,No prior experience,11,6.5,69,5,59,1,1,4,6,50.1,0,Failed
620,37,India,Intermediate,15,7.8,54,3,37,0,1,5,6,34.3,0,Failed
621,42,Germany,Beginner,6,6.2,59,2,36,0,1,9,10,48.4,0,Failed
622,28,Other,Beginner,11,8.8,71,0,47,0,0,9,2,47.4,0,Failed
623,48,Germany,No prior experience,6,7.8,59,1,43,0,0,8,5,43.6,0,Failed
624,49,Indonesia,Beginner,4,12.5,66,2,46,1,1,7,6,71.3,1,Passed
625,50,India,Intermediate,15,2.4,59,4,30,1,0,6,3,50.9,0,Failed
